Flata;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4651 Stryn
Flateby;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3028 Enebakk
Flatval;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5014 Frøya
Flatøy;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4631 Alver
Flekkefjord;Godkjent;01/07/1991;Norsk;By;Kommune;4207 Flekkefjord
Flesberg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3050 Flesberg
Flesland;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;1149 Karmøy
Flisa;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3418 Åsnes
Flora;Godkjent;01/07/1991;Norsk;By;Kommune;4602 Kinn
Florvåg;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4627 Askøy
Florø;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4602 Kinn
Flotene;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1517 Hareid
Fløen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4601 Bergen
Flå;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3039 Flå
Flå;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5028 Melhus
Foldereid;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5060 Nærøysund
Folkestad;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1577 Volda
Follafoss;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5006 Steinkjer
Folldal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3429 Folldal
Follebu;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3441 Gausdal
Follese;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4627 Askøy
Fonnebost;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4631 Alver
Fonnes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4632 Austrheim
Fornebu;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3024 Bærum
Forset;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3441 Gausdal
Fosnavåg;Godkjent;01/07/1991;Norsk;By;Kommune;1515 Herøy
Fossbergom;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3434 Lom
Fosseberget;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3018 Våler
Fosser;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3026 Aurskog-Høland
Fossmoan;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5059 Orkland
Fossum;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3024 Bærum
Fotlandsvåg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4630 Osterøy
Fredheim;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5027 Midtre Gauldal
Fredrikstad;Godkjent;01/07/1991;Norsk;By;Kommune;3004 Fredrikstad
Fredvang;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1859 Flakstad
Frekhaug;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4631 Alver
Frivoll;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4202 Grimstad
Frogner;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3030 Lillestrøm
Frydenbø;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Frydendal;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4201 Risør
Frøysland;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4205 Lindesnes
Fuglebakk;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3025 Asker
Furmyra;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1507 Ålesund
Furnes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1841 Fauske - Fuossko
Fusa;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4624 Bjørnafjorden
Fyresdal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3823 Fyresdal
Førde;Godkjent;01/07/1991;Norsk;By;Kommune;4647 Sunnfjord
Førde;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4612 Sveio
Føresvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1145 Bokn
Fåberg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3405 Lillehammer
Fåvang;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3439 Ringebu
Gammelgården;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5401 Tromsø
Gamvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5439 Gamvik
Ganddal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1108 Sandnes
Gárgán;Godkjent;01/07/1991;Nordsamisk;Tettsted;Kommune;5422 Balsfjord
Garnes;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Gata;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3413 Stange
Gaupne;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4644 Luster
Geilo;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3044 Hol
Geiranger;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1525 Stranda
Geithus;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3047 Modum
Gibostad;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5421 Senja
Gilhaugen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5059 Orkland
Gimle;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3804 Sandefjord
Giske;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1532 Giske
Gjelleråsen;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3031 Nittedal
Gjerrebogen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3002 Moss
Gjerstad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4203 Arendal
Gjesvær;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5435 Nordkapp
Gjøvik;Godkjent;01/07/1991;Norsk;By;Kommune;3407 Gjøvik
Gladstad;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1815 Vega
Glesvær;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4626 Øygarden
Glomfjord;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1837 Meløy
Glærem;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1566 Surnadal
Glåmos;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5025 Røros
Godalen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Gol;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3041 Gol
Gosen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Gran;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3446 Gran
Granmoen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1824 Vefsn
Granneset;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1833 Rana
Graslia;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4223 Vennesla
Gravane;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4204 Kristiansand
Gravdal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1860 Vestvågøy
Gravdal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Gressvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3004 Fredrikstad
Greverud;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3020 Nordre Follo
Greåker;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3003 Sarpsborg
Grim;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4204 Kristiansand
Grimstad;Godkjent;01/07/1991;Norsk;By;Kommune;4202 Grimstad
Grindaheim;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3454 Vang
Grong;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5045 Grong
Grov;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5412 Dielddanuorri - Tjeldsund
Grova;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5059 Orkland
Grua;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3054 Lunner
Gryllefjord;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5421 Senja
Grønberg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5031 Malvik
Grålum;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3003 Sarpsborg
Gubberud;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3413 Stange
Gudvangen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4641 Aurland
Guldsmedenga;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4203 Arendal
Gullhaug;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3802 Holmestrand
Gullhella;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3025 Asker
Gulset;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3807 Skien
Gulsvik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3039 Flå
Guovdageaidnu;Godkjent;01/07/1991;Nordsamisk;Tettsted;Kommune;5430 Guovdageaidnu - Kautokeino
Gurud;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3014 Indre Østfold
Gvarv;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3817 Midt-Telemark
Gyldenpris;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Gårdbo;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3803 Tønsberg
Haddal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1516 Ulstein
Hafslund;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3003 Sarpsborg
Hagan;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3031 Nittedal
Hagavik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4624 Bjørnafjorden
Halden;Godkjent;01/07/1991;Norsk;By;Kommune;3001 Halden
Haljem;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4624 Bjørnafjorden
Hallingby;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3007 Ringerike
Hallset;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Halse;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4205 Lindesnes
Halsen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3805 Larvik
Halten;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;5014 Frøya
Hamar;Godkjent;01/07/1991;Norsk;By;Kommune;3403 Hamar
Hammarsland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4626 Øygarden
Hammerfest;Godkjent;01/07/1991;Norsk;By;Kommune;5406 Hammerfest
Hamnvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5413 Ibestad
Hamnøya;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1874 Moskenes
Hamradalen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4613 Bømlo
Hana;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1108 Sandnes
Hanevik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4627 Askøy
Hansnes;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5423 Karlsøy
Hanstad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3420 Elverum
Hardbakke;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4636 Solund
Hareid;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1517 Hareid
Harestua;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3054 Lunner
Harstad;Godkjent;01/07/1991;Norsk;By;Kommune;5402 Harstad - Hárstak
Hasle;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3003 Sarpsborg
Hasvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5433 Hasvik
Hatteng;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5425 Storfjord - Omasvuotna - Omasvuono
Hattfjelldal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1826 Aarborte - Hattfjelldal
Haugabakka;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1120 Klepp
Haugan;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5025 Røros
Hauge;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3004 Fredrikstad
Hauge;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3011 Hvaler
Haugen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5055 Heim
Haugerud;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;0301 Oslo
Haugesund;Godkjent;01/07/1991;Norsk;By;Kommune;1106 Haugesund
Haus;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4630 Osterøy
Havnås;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3014 Indre Østfold
Havøysund;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5434 Måsøy
Heer;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3022 Frogn
Heggedal;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3025 Asker
Heggelia;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5418 Målselv
Heggtoppen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3049 Lier
Hegramo;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5035 Stjørdal
Heia;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3049 Lier
Heimdal;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4203 Arendal
Heistad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3806 Porsgrunn
Heiås;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3014 Indre Østfold
Helgeroa;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3805 Larvik
Helland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1535 Vestnes
Helldal;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4215 Lillesand
Helle;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3814 Kragerø
Hellen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Hellerasten;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3020 Nordre Follo
Hellesvåg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4631 Alver
Hellesylt;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1525 Stranda
Hellne;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3030 Lillestrøm
Hellvik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3023 Nesodden
Hemnes;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3026 Aurskog-Høland
Hemnesberget;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1832 Hemnes
Hen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3007 Ringerike
Hennes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1866 Hadsel
Henningsvær;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1865 Vågan
Heradsbygda;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3007 Ringerike
Hermansverk;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4640 Sogndal
Herre;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3813 Bamble
Herøya;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3806 Porsgrunn
Herøyholmen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1818 Herøy
Hesjaholten;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Hesseng;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5444 Sør-Varanger
Hetlevik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Hetlevik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4627 Askøy
Hierenjárgga;Godkjent;01/07/1991;Lulesamisk;Tettbebyggelse;Kommune;1875 Hábmer - Hamarøy
Hindaråvåg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1146 Tysvær
Hjellestad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Hjellum;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3403 Hamar
Hjelmeland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1133 Hjelmeland
Hjelmelandsvågen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1133 Hjelmeland
Hjelmås;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4631 Alver
Hjelset;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1506 Molde
Hjorten;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5401 Tromsø
Hjuksevelta;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3808 Notodden
Hjørungavåg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1517 Hareid
Hogsnes;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3803 Tønsberg
Holand;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1815 Vega
Holen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4601 Bergen
Holme;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4631 Alver
Holmen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1122 Gjesdal
Holmen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Holmestrand;Godkjent;01/07/1991;Norsk;By;Kommune;3802 Holmestrand
Holmsbu;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3025 Asker
Holmstad;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1870 Sortland - Suortá
Holtset;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;0301 Oslo
Homansbyen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3025 Asker
Hommelstø;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1813 Brønnøy
Hommelvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5031 Malvik
Hommersåk;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1108 Sandnes
Homstean;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4223 Vennesla
Honningsvåg;Godkjent;01/07/1991;Norsk;By;Kommune;5435 Nordkapp
Hopen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1804 Bodø
Hopen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1573 Smøla
Hopsbukta;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Hornindal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1577 Volda
Hortemo;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4204 Kristiansand
Horten;Godkjent;01/07/1991;Norsk;By;Kommune;3801 Horten
Hosanger;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4630 Osterøy
Hospitalsløkkan;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Hov;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3447 Søndre Land
Hovin;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5028 Melhus
Hovin;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3030 Lillestrøm
Hovland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1507 Ålesund
Hundorp;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3438 Sør-Fron
Husabø;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Husnes;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4617 Kvinnherad
Husvik;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3803 Tønsberg
Husøy;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5421 Senja
Hvalsbakken;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3025 Asker
Hvitsten;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3019 Vestby
Hvittingfoss;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3006 Kongsberg
Hydal;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3813 Bamble
Hylla;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5053 Inderøy
Hyllestad;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4637 Hyllestad
Hægeland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4223 Vennesla
Hølen;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3019 Vestby
Hølledale;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4204 Kristiansand
Høllen;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4204 Kristiansand
Høllen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4205 Lindesnes
Hønefoss;Godkjent;01/07/1991;Norsk;By;Kommune;3007 Ringerike
Høvik verk;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3024 Bærum
Høyanger;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4638 Høyanger
Høyland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4617 Kvinnherad
Høysand;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3003 Sarpsborg
Håbet;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1108 Sandnes
Håfoss;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4611 Etne
Håkavik;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3025 Asker
Håkonshella;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Håkvik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1806 Narvik
Hålandsosen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1134 Suldal
Ilseng;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3413 Stange
Indre Arna;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Indre Bratteklev;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4203 Arendal
Indre Gåseid;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1507 Ålesund
Indre Hatlen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1507 Ålesund
Indre Hauge;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4648 Bremanger
Indre Tasta;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Ingeberg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3403 Hamar
Ingieråsen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3020 Nordre Follo
Ingøy;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5434 Måsøy
Innbygda;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3421 Trysil
Inndyr;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1838 Gildeskål
Inner Innveien;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;1573 Smøla
Innvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4651 Stryn
Isdalstø;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4631 Alver
Ise;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3003 Sarpsborg
Isebakke;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3001 Halden
Isfjorden;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1539 Rauma
Jakobsnes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5444 Sør-Varanger
Jaren;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3446 Gran
Jektvika;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1836 Rødøy
Jelsa;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1134 Suldal
Jessheim;Godkjent;01/07/1991;Norsk;By;Kommune;3033 Ullensaker
Jevnaker;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3053 Jevnaker
Jondal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4618 Ullensvang
Jonsvold;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4203 Arendal
Jordet;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3421 Trysil
Judaberg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1103 Stavanger
Justvik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4204 Kristiansand
Juvik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4627 Askøy
Juvika;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1832 Hemnes
Jølstad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3411 Ringsaker
Jømna;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3420 Elverum
Jønnholt;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3806 Porsgrunn
Jønsrud;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3412 Løten
Jørpeland;Godkjent;01/07/1991;Norsk;By;Kommune;1130 Strand
Jørstadmoen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3405 Lillehammer
Kabelvåg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1865 Vågan
Kalavåg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4613 Bømlo
Kaldfjord;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5401 Tromsø
Kalfaret;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Kalvskinnet;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Kalvåg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4648 Bremanger
Kambo;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3002 Moss
Kamøyvær;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5435 Nordkapp
Kannik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Kapp;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3442 Østre Toten
Kárášjohka;Godkjent;01/07/1991;Nordsamisk;Tettsted;Kommune;5437 Kárášjohka - Karasjok
Karasjok;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5437 Kárášjohka - Karasjok
Karlshus;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3017 Råde
Karnes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5424 Lyngen
Kasfjord;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5402 Harstad - Hárstak
